policy,alpha,es,energy,deadline_d,mean_aaoi,std_aaoi,tx_rate
ARQ,0.30,0.30,1.0000,0,8.6301,0.0000,0.3000
ARQ,0.30,0.30,1.0000,1,8.5624,0.0000,0.3000
ARQ,0.30,0.30,1.0000,2,8.5220,0.0000,0.3000
ARQ,0.30,0.30,1.0000,3,8.4978,0.0000,0.3000
ARQ,0.30,0.30,1.0000,4,8.4836,0.0000,0.3000
ARQ,0.30,0.30,1.0000,5,8.4752,0.0000,0.3000
